gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
HLA-DRB1,chr6,2.013888,1.5638657,0.6859247399144557,0.0,-0.3685704334702211,8.84393804492284e-229,1.0544951733846768,chromosome-specific,0.6859247399144557,0.0,0.0,True,False,True
HLA-DPB1,chr6,1.8489568,1.4027467,0.68438718957635,0.0,-0.37838583165484435,5.240966402669855e-242,1.0627730212311943,chromosome-specific,0.68438718957635,0.0,0.0,True,False,True
HLA-DQB1,chr6,1.2220129,1.2815713,0.6830802835383708,0.0,-0.41036334042078554,2.1861584286589376e-288,1.0934436239591563,chromosome-specific,0.6830802835383708,0.0,0.0,True,False,True
HLA-DRA,chr6,2.3548238,1.7085029,0.6806210432776252,0.0,-0.404765495294244,6.809243113816758e-280,1.085386538571869,chromosome-specific,0.6806210432776252,0.0,0.0,True,False,True
HLA-DQA1,chr6,0.9547944,1.208989,0.6795629232292288,0.0,-0.45471652417629127,0.0,1.13427944740552,chromosome-specific,0.6795629232292288,0.0,0.0,True,False,True
HLA-DPA1,chr6,1.5936644,1.3951297,0.670619721918762,0.0,-0.4173241966405509,3.5395523212295163e-299,1.087943918559313,chromosome-specific,0.670619721918762,0.0,0.0,True,False,True
HLA-DMA,chr6,0.7434933,0.94317836,0.5895766400228217,0.0,-0.37864752631394116,2.2931626001614414e-242,0.9682241663367629,chromosome-specific,0.5895766400228217,0.0,0.0,True,False,True
S100A11,chr1,1.7403021,1.3470849,0.5230448829287799,0.0,-0.3516993857478792,4.2291199158050065e-207,0.8747442686766591,chromosome-specific,0.5230448829287799,0.0,0.0,True,False,True
S100A6,chr1,2.569962,1.3007709,0.5142115205056919,0.0,-0.17589595640535596,9.555089119433807e-51,0.6901074769110478,chromosome-specific,0.5142115205056919,0.0,0.0,True,False,True
C1QA,chr1,1.1171371,1.5427846,0.4954527113182992,0.0,-0.5221858776108973,0.0,1.0176385889291966,chromosome-specific,0.4954527113182992,0.0,0.0,True,False,True
FCER1G,chr1,1.0258474,1.2968876,0.49102673301488253,0.0,-0.4728763202713615,0.0,0.963903053286244,chromosome-specific,0.49102673301488253,0.0,0.0,True,False,True
S100A10,chr1,1.7809008,1.2844747,0.4885642857939246,0.0,-0.34135491370788923,1.8938049562457203e-194,0.8299191995018138,chromosome-specific,0.4885642857939246,0.0,0.0,True,False,True
C1QB,chr1,0.98197687,1.4522372,0.4846654611267276,0.0,-0.5297963370984915,0.0,1.014461798225219,chromosome-specific,0.4846654611267276,0.0,0.0,True,False,True
S100A4,chr1,2.6992018,1.2768168,0.4714807982347641,0.0,-0.3407318966536363,1.056858944088085e-193,0.8122126948884003,chromosome-specific,0.4714807982347641,0.0,0.0,True,False,True
LY86,chr6,0.33231077,0.61792207,0.4676863966606086,0.0,-0.4054965589201197,5.408966387345822e-281,0.8731829555807283,chromosome-specific,0.4676863966606086,0.0,0.0,True,False,True
S100A9,chr1,0.61910415,1.0728794,0.46443219754920584,0.0,-0.45788047238618146,0.0,0.9223126699353873,chromosome-specific,0.46443219754920584,0.0,0.0,True,False,True
AIF1,chr6,0.66092867,1.0810208,0.45594866306590165,0.0,-0.5398450458604058,0.0,0.9957937089263075,chromosome-specific,0.45594866306590165,0.0,0.0,True,False,True
C1QC,chr1,0.587946,1.093904,0.45506709143790625,0.0,-0.539840668802746,0.0,0.9949077602406522,chromosome-specific,0.45506709143790625,0.0,0.0,True,False,True
LST1,chr6,0.68054134,1.046256,0.4422915000657231,0.0,-0.5321399398897582,0.0,0.9744314399554812,chromosome-specific,0.4422915000657231,0.0,0.0,True,False,True
FCGR3A,chr1,0.6467852,1.0238488,0.4393849850546368,0.0,-0.32512438065044136,1.494900244147893e-175,0.7645093657050781,chromosome-specific,0.4393849850546368,0.0,0.0,True,False,True
GLUL,chr1,0.74372894,1.04384,0.43681200159593214,0.0,-0.39557779321136044,2.6533713542521285e-266,0.8323897948072926,chromosome-specific,0.43681200159593214,0.0,0.0,True,False,True
CD83,chr6,0.6028829,0.89172274,0.4345836259031448,0.0,-0.27977525692543315,1.266486268053265e-128,0.714358882828578,chromosome-specific,0.4345836259031448,0.0,0.0,True,False,True
CCL4,chr17,0.8916379,1.3772733,0.43101716241449817,3.656e-321,-0.0048110242270707725,0.6843033049352405,0.4358281866415689,chromosome-specific,0.43101716241449817,3.656e-321,2.42676e-318,True,False,True
C1orf162,chr1,0.67118055,0.95266294,0.4305013465630929,2.566e-320,-0.48873336010090596,0.0,0.9192347066639989,chromosome-specific,0.4305013465630929,2.566e-320,1.6378133e-317,True,False,True
S100A8,chr1,0.37412137,0.81796443,0.41925779463419877,3.2046802509235244e-302,-0.4541501771144658,0.0,0.8734079717486646,chromosome-specific,0.41925779463419877,3.2046802509235244e-302,1.969572743845369e-299,True,False,True
IFI6,chr1,0.50529313,0.79837835,0.40873996875046836,6.6002298240698545e-286,-0.3240021313219243,2.7484628562651416e-174,0.7327421000723926,chromosome-specific,0.40873996875046836,6.6002298240698545e-286,3.911579060736256e-283,True,False,True
NCF2,chr1,0.2655776,0.5636267,0.4044252272665928,2.20870272149785e-279,-0.5238300628775835,0.0,0.9282552901441763,chromosome-specific,0.4044252272665928,2.20870272149785e-279,1.263834929673632e-276,True,False,True
CCL5,chr17,1.1653353,1.5903106,0.40380585889165,1.8742008097722184e-278,0.12116287721001269,8.876674920390767e-25,0.2826429816816373,chromosome-specific,0.40380585889165,1.8742008097722184e-278,1.0366829412453398e-275,True,False,True
SH3BGRL3,chr1,2.1380727,1.0359478,0.39372507757153064,1.2957414035212636e-263,-0.374082318198967,3.762161527982214e-236,0.7678073957704976,chromosome-specific,0.39372507757153064,1.2957414035212636e-263,6.935978338719951e-261,True,False,True
MNDA,chr1,0.26838535,0.5885014,0.37971804188319525,7.736081783610506e-244,-0.4706919001625512,0.0,0.8504099420457465,chromosome-specific,0.37971804188319525,7.736081783610506e-244,4.0116419099135226e-241,True,False,True
FCGR1A,chr1,0.16578655,0.42939916,0.3742210173336174,2.443918783253232e-236,-0.4514677596592779,0.0,0.8256887769928953,chromosome-specific,0.3742210173336174,2.443918783253232e-236,1.2289208572516405e-233,True,False,True
CCL4L2,chr17,0.48124617,0.9673231,0.3733337780579623,3.845541630297662e-235,-0.045222040798459234,0.00013139952705247735,0.41855581885642157,chromosome-specific,0.3733337780579623,3.845541630297662e-235,1.876850523916453e-232,True,False,True
CXCR4,chr2,1.7954774,1.5849543,0.37171460628326275,5.748061754958994e-233,0.13354046950482934,8.628417927043435e-30,0.2381741367784334,chromosome-specific,0.37171460628326275,5.748061754958994e-233,2.7252381931939872e-230,True,False,True
IGLC3,chr22,0.57605207,1.104235,0.3629925633651353,1.8208074071913594e-221,0.05439457391218472,4.2153559885976465e-06,0.3085979894529506,chromosome-specific,0.3629925633651353,1.8208074071913594e-221,8.392910587481505e-219,True,False,True
CTSS,chr1,1.0330012,1.0808196,0.3618613126051965,5.318875479087934e-220,-0.45589978496060707,0.0,0.8177610975658036,chromosome-specific,0.3618613126051965,5.318875479087934e-220,2.385443775675275e-217,True,False,True
IGLC2,chr22,1.3567317,1.5549866,0.3530788625241873,7.993543313095842e-209,0.1236428210339837,9.629740001494264e-26,0.22943604149020358,chromosome-specific,0.3530788625241873,7.993543313095842e-209,3.4906541509871684e-206,True,False,True
PPT1,chr1,0.40693152,0.6557064,0.34153948013248003,1.1371121183533788e-194,-0.3734506030691809,2.676562211367829e-235,0.7149900832016609,chromosome-specific,0.34153948013248003,1.1371121183533788e-194,4.83826627998871e-192,True,False,True
DERL3,chr22,0.10059528,0.40528417,0.33897265045609615,1.3279778421284481e-191,0.006895612841797098,0.5600427487820409,0.3320770376142991,chromosome-specific,0.33897265045609615,1.3279778421284481e-191,5.509116078069868e-189,True,False,True
FCGR2A,chr1,0.21761338,0.4992469,0.33850323905029567,4.797268387011912e-191,-0.4234963405001186,5.816563917317295e-309,0.7619995795504142,chromosome-specific,0.33850323905029567,4.797268387011912e-191,1.941606624733553e-188,True,False,True
ADAMTSL4,chr1,0.12959692,0.35361978,0.3312937219887294,1.3387186121909274e-182,-0.40087808569764677,4.3254440860730066e-274,0.7321718076863761,chromosome-specific,0.3312937219887294,1.3387186121909274e-182,5.166208523417733e-180,True,False,True
PGD,chr1,0.21634574,0.46390277,0.33086392061662545,4.197856862953267e-182,-0.365165309216661,2.683573739602682e-224,0.6960292298332864,chromosome-specific,0.33086392061662545,4.197856862953267e-182,1.583164472360148e-179,True,False,True
TREM1,chr6,0.37240356,0.7700043,0.3281244735915496,5.8583079814381035e-179,-0.5027174011529918,0.0,0.8308418747445414,chromosome-specific,0.3281244735915496,5.8583079814381035e-179,2.1602836143107528e-176,True,False,True
TAGLN2,chr1,1.3494468,1.0262175,0.32755574876673155,2.609619646770268e-178,-0.260156461988211,7.211291698873741e-111,0.5877122107549426,chromosome-specific,0.32755574876673155,2.609619646770268e-178,9.413919221414311e-176,True,False,True
MGST3,chr1,0.7204588,0.85988826,0.3247394633892655,4.063679032415554e-175,-0.23948222206423225,9.651033280668166e-94,0.5642216854534978,chromosome-specific,0.3247394633892655,4.063679032415554e-175,1.4347380822107172e-172,True,False,True
ACOT7,chr1,0.20672707,0.47069383,0.3242760377438468,1.35197001035732e-174,-0.3669845166952188,1.098798724416364e-226,0.6912605544390655,chromosome-specific,0.3242760377438468,1.35197001035732e-174,4.673872989972785e-172,True,False,True
GNG5,chr1,0.8812664,0.8742976,0.3237148631374046,5.779616524227916e-174,-0.22065764012474742,1.6131176624744424e-79,0.544372503262152,chromosome-specific,0.3237148631374046,5.779616524227916e-174,1.9572848286334295e-171,True,False,True
YBX1,chr1,1.9022633,1.0003892,0.3234040177353948,1.2906402792688328e-173,-0.3557450639849917,3.52402354410236e-212,0.6791490817203865,chromosome-specific,0.3234040177353948,1.2906402792688328e-173,4.283376958837402e-171,True,False,True
CCL3,chr17,0.59174144,1.0914086,0.31909876137594634,7.959691366481869e-169,-0.11748641887788328,2.1975465409114525e-23,0.43658518025382964,chromosome-specific,0.31909876137594634,7.959691366481869e-169,2.5898650693215714e-166,True,False,True
HLA-DOA,chr6,0.10110871,0.31279597,0.31720816757562154,9.540416213777537e-167,-0.15297427296205557,1.1464072881721361e-38,0.4701824405376771,chromosome-specific,0.31720816757562154,9.540416213777537e-167,3.04449358945047e-164,True,False,True
ATP1B1,chr1,0.28033447,0.58076626,0.3154955983255098,7.071186059123396e-165,-0.06416598987954795,5.683767376676122e-08,0.37966158820505774,chromosome-specific,0.3154955983255098,7.071186059123396e-165,2.2139483295300683e-162,True,False,True
LAMTOR2,chr1,0.4317734,0.651696,0.3152325298960986,1.366592595474546e-164,-0.2564819014027049,1.045494249805869e-107,0.5717144312988035,chromosome-specific,0.3152325298960986,1.366592595474546e-164,4.199488431352707e-162,True,False,True
PHACTR1,chr6,0.27719843,0.59307253,0.3145050875182081,8.421423208143069e-164,-0.3099045139037288,7.391224062489116e-159,0.6244096014219369,chromosome-specific,0.3145050875182081,8.421423208143069e-164,2.540819940289565e-161,True,False,True
TREM2,chr6,0.12113985,0.37708318,0.3139839196249102,3.089054649550222e-163,-0.35858838764155915,8.561548257837798e-216,0.6725723072664693,chromosome-specific,0.3139839196249102,3.089054649550222e-163,9.153530866899353e-161,True,False,True
EFHD2,chr1,0.41542307,0.6739889,0.31324538913982125,1.9396664984775913e-162,-0.2453977177476525,1.7667375487839107e-98,0.5586431068874738,chromosome-specific,0.31324538913982125,1.9396664984775913e-162,5.646811557146868e-160,True,False,True
PHLDA3,chr1,0.14290439,0.3755899,0.3084210373780483,2.779208463465674e-157,-0.30275239669324583,2.3948705798437727e-151,0.6111734340712942,chromosome-specific,0.3084210373780483,2.779208463465674e-157,7.951411248749896e-155,True,False,True
RAB13,chr1,0.2718686,0.54649323,0.3077543906742176,1.4086947153863948e-156,-0.20991129480640353,5.690966205325713e-72,0.5176656854806212,chromosome-specific,0.3077543906742176,1.4086947153863948e-156,3.962013577478277e-154,True,False,True
ARPC5,chr1,0.80820954,0.8381705,0.30379482796889384,1.9848616356962894e-152,-0.2412689449688596,3.692530343624129e-95,0.5450637729377534,chromosome-specific,0.30379482796889384,1.9848616356962894e-152,5.489465663790704e-150,True,False,True
TXNIP,chr1,1.1541474,1.0794926,0.29774471172620354,3.257959905139857e-146,-0.11833175649686203,1.0600412448236893e-23,0.41607646822306554,chromosome-specific,0.29774471172620354,3.257959905139857e-146,8.71977204288561e-144,True,False,True
TPM3,chr1,0.9925906,0.8781385,0.2956253367387571,4.517618491683222e-144,-0.23432542822341357,1.021315491045637e-89,0.5299507649621706,chromosome-specific,0.2956253367387571,4.517618491683222e-144,1.1899263690633555e-141,True,False,True
SNX3,chr6,0.9114305,0.88462055,0.29525075123547556,1.075463932887482e-143,-0.27803619466207774,5.456006855210484e-127,0.5732869458975534,chromosome-specific,0.29525075123547556,1.075463932887482e-143,2.7884763284898244e-141,True,False,True
ZFP36L2,chr2,1.7569009,1.2483352,0.2943193494653718,9.241944891360567e-143,0.10581802842826812,3.01344094578787e-19,0.18850132103710368,chromosome-specific,0.2943193494653718,9.241944891360567e-143,2.359397438880573e-140,True,False,True
ICOS,chr2,0.2952313,0.68342,0.29156928956939077,5.05339592895311e-140,0.059503441670960694,4.821255576795887e-07,0.23206584789843007,chromosome-specific,0.29156928956939077,5.05339592895311e-140,1.2705462431067866e-137,True,False,True
CCL3L3,chr17,0.3961681,0.83125067,0.29032039701032486,8.647315214719367e-139,-0.11347017233928766,6.530474127620814e-22,0.40379056934961255,chromosome-specific,0.29032039701032486,8.647315214719367e-139,2.1416947563142264e-136,True,False,True
CAV1,chr7,0.14905842,0.6120067,0.2888400356525028,2.4584746022813675e-137,0.2906659110975486,3.9473658912462196e-139,-0.0018258754450457548,chromosome-specific,0.2888400356525028,2.4584746022813675e-137,5.912453268153191e-135,True,False,False
PRDX1,chr1,0.9629559,0.93421334,0.286059233289535,1.252825044413615e-134,-0.1844965112860027,9.784363415166652e-56,0.47055574457553767,chromosome-specific,0.286059233289535,1.252825044413615e-134,2.969911255285647e-132,True,False,True
CTSD,chr11,1.2261746,1.282302,0.2860085241322142,1.402723201906598e-134,-0.3980149299542397,7.25421713873812e-270,0.6840234540864539,chromosome-specific,0.2860085241322142,1.402723201906598e-134,3.2784209594983227e-132,True,False,True
COX8A,chr11,1.1551104,0.8828259,0.2859021004390645,1.778060659444715e-134,-0.18815619194358685,6.174896973079718e-58,0.47405829238265135,chromosome-specific,0.2859021004390645,1.778060659444715e-134,4.097935914281334e-132,True,False,True
SPI1,chr11,0.505474,0.87715805,0.2856819125646757,2.9030561916995733e-134,-0.5634269754431023,0.0,0.849108888007778,chromosome-specific,0.2856819125646757,2.9030561916995733e-134,6.599084170556537e-132,True,False,True
CREG1,chr1,0.24952252,0.49695525,0.284773612167171,2.1832013558439262e-133,-0.27440326460599734,1.2962621237862516e-123,0.5591768767731684,chromosome-specific,0.284773612167171,2.1832013558439262e-133,4.89568152687488e-131,True,False,True
CDC42,chr1,1.2105777,0.8974972,0.2846197043185337,3.070750164178189e-133,-0.1988493708425974,1.2532060769440709e-64,0.4834690751611311,chromosome-specific,0.2846197043185337,3.070750164178189e-133,6.794137096583049e-131,True,False,True
SCGB1A1,chr11,0.7793006,1.047083,0.2840620490741631,1.0550018432318918e-132,-0.1355137669961257,1.2330183011980357e-30,0.4195758160702888,chromosome-specific,0.2840620490741631,1.0550018432318918e-132,2.303513235077633e-130,True,False,True
DUSP2,chr2,0.8703052,1.1095047,0.28264606107409695,2.3919058359647296e-131,0.055572198940518236,2.598777624439577e-06,0.22707386213357872,chromosome-specific,0.28264606107409695,2.3919058359647296e-131,5.1547123950647694e-129,True,False,True
ATP6V0B,chr1,0.6142042,0.7745665,0.280530088442687,2.4521839371562213e-129,-0.30474988728249847,2.0086818985978435e-153,0.5852799757251854,chromosome-specific,0.280530088442687,2.4521839371562213e-129,5.216864135021838e-127,True,False,True
FGR,chr1,0.20253195,0.48412982,0.2786505837171994,1.4483123241141922e-127,-0.23500107985717683,3.071867221259169e-90,0.5136516635743762,chromosome-specific,0.2786505837171994,1.4483123241141922e-127,2.9670734205371487e-125,True,False,True
SLC6A14,chrX,0.01117569,0.1127884,0.27787094098258136,7.79029353015421e-127,0.27787094098258136,7.79029353015421e-127,0.0,global,0.27787094098258136,7.79029353015421e-127,1.5764894004802312e-124,True,False,False
NEAT1,chr11,1.8085567,1.1965592,0.27581129822985984,6.462919801508859e-125,-0.17423018085650066,8.27127577312022e-50,0.4500414790863605,chromosome-specific,0.27581129822985984,6.462919801508859e-125,1.2921167612799757e-122,True,False,True
HLA-B,chr6,3.6774771,0.6910646,0.27553429416456304,1.1674432204469694e-124,-0.0841711331275063,1.0315561941562225e-12,0.35970542729206934,chromosome-specific,0.27553429416456304,1.1674432204469694e-124,2.2893890516682183e-122,True,False,True
SMIM22,chr16,0.05668356,0.30515578,0.2755321877597017,1.1727013944305084e-124,0.36497029523618585,4.8279046238080205e-224,-0.08943810747648417,chromosome-specific,0.2755321877597017,1.1727013944305084e-124,2.2893890516682183e-122,True,False,False
